Key,Source,Context,Changes,English,Russian,Spanish
perkJackOfAllTradesRank1LongDesc,progression,Skills,,"You excel at any work that requires precision. Increases item creation speed by [DECEA3]5%[-]. Increases the number of mutation samples mined by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.CounterJackOfAllTrades0:0)}[-]","Вы хорошо справляетесь с любой работой, которая требует точности. Скорость создания предметов увеличена на [DECEA3]5%[-]. Количество добываемых образцов мутации увеличено на [DECEA3]10%[-].\n\n[FFB800]Осталось: {cvar(.CounterJackOfAllTrades0:0)}[-]","Te destacas en cualquier trabajo que requiera precisión. Aumenta la velocidad de creación de objetos en un [DECEA3]5%[-]. Aumenta el número de muestras de mutación extraídas en un [DECEA3]10%[-].\n\n[FFB800]Restantes: {cvar(.CounterJackOfAllTrades0:0)}[-]"
perkJackOfAllTradesRank2LongDesc,progression,Skills,,"You quickly and efficiently handle any work that requires precision. Increases item creation speed by [DECEA3]10%[-]. Increases the number of mutation samples mined by [DECEA3]20%[-].\n\n[FFB800]Remaining: {cvar(.CounterJackOfAllTrades1:0)}[-]","Вы быстро и качественно справляетесь с любой работой, которая требует точности. Скорость создания предметов увеличена на [DECEA3]10%[-]. Количество добываемых образцов мутации увеличено на [DECEA3]20%[-].\n\n[FFB800]Осталось: {cvar(.CounterJackOfAllTrades1:0)}[-]","Manejas rápida y eficientemente cualquier trabajo que requiera precisión. Aumenta la velocidad de creación de objetos en un [DECEA3]10%[-]. Aumenta el número de muestras de mutación extraídas en un [DECEA3]20%[-].\n\n[FFB800]Restantes: {cvar(.CounterJackOfAllTrades1:0)}[-]"
perkJackOfAllTradesRank3LongDesc,progression,Skills,,"Your hands are worth their weight in gold. Increases item creation speed by [DECEA3]15%[-]. Increases the number of mutation samples mined by [DECEA3]40%[-].\n\n[FFB800]Remaining: {cvar(.CounterJackOfAllTrades2:0)}[-]","Ваши руки на вес золота. Скорость создания предметов увеличена на [DECEA3]15%[-]. Количество добываемых образцов мутации увеличено на [DECEA3]40%[-].\n\n[FFB800]Осталось: {cvar(.CounterJackOfAllTrades2:0)}[-]","Tus manos valen su peso en oro. Aumenta la velocidad de creación de objetos en un [DECEA3]15%[-]. Aumenta el número de muestras de mutación extraídas en un [DECEA3]40%[-].\n\n[FFB800]Restantes: {cvar(.CounterJackOfAllTrades2:0)}[-]"

perkExperiencedHunterName,progression,perk,,Experienced Hunter,Опытный охотник,Cazador experimentado
perkExperiencedHunterDesc,progression,perk,,"[FFB800]Killing[-] non-aggressive animals reduces the counter by [DECEA3]1[-], and aggressive animals by [DECEA3]2[-].\n\n[FFB800]Block: {cvar(.blockExperiencedHunter:0)}[-] [DECEA3]- Does not develop if you are a Pacifist or Afraid of Animals.[-]","[FFB800]Убийство[-] не агрессивных животных снижает счетчик на [DECEA3]1[-], а агрессивных на [DECEA3]2[-].\n\n[FFB800]Блок: {cvar(.blockExperiencedHunter:0)}[-] [DECEA3]- Не развивается, если вы Пацифист или Боитесь животных.[-]","[FFB800]Matar[-] animales no agresivos reduce el contador en [DECEA3]1[-], y animales agresivos en [DECEA3]2[-].\n\n[FFB800]Bloque: {cvar(.blockExperiencedHunter:0)}[-] [DECEA3]- No se desarrolla si eres pacifista o tienes miedo a los animales.[-]"
perkExperiencedHunterRank1LongDesc,progression,Skills,,"You have hunted before. Light melee attack speed increased by [DECEA3]7.5%[-] and damage is increased by [DECEA3]10%[-]. Resource yield from butchering animals increased by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.CounterExperiencedHunter0:0)}[-]","Вы уже охотились раньше. Скорость атаки легким оружием ближнего боя увеличена на [DECEA3]7.5%[-]. Урон увеличен на [DECEA3]10%[-]. Количество добываемых ресурсов при разделке туш животных увеличено на [DECEA3]10%[-].\n\n[FFB800]Осталось: {cvar(.CounterExperiencedHunter0:0)}[-]","Has cazado antes. La velocidad de ataque cuerpo a cuerpo ligera aumenta en un [DECEA3]7.5%[-] y el daño aumenta en un [DECEA3]10%[-]. El rendimiento de recursos al descuartizar animales aumenta en un [DECEA3]10%[-].\n\n[FFB800]Restantes: {cvar(.CounterExperiencedHunter0:0)}[-]"
perkExperiencedHunterRank2LongDesc,progression,Skills,,"Hunting is your favorite hobby Light melee attack speed increased by [DECEA3]15%[-] and damage is increased by [DECEA3]25%[-]. Resource yield from butchering animals increased by [DECEA3]25%[-].\n\n[FFB800]Remaining: {cvar(.CounterExperiencedHunter1:0)}[-]","Охота - ваше любимое хобби. Скорость атаки легким оружием ближнего боя увеличена на [DECEA3]15%[-]. Урон увеличен на [DECEA3]25%[-]. Количество добываемых ресурсов при разделке туш животных увеличено на [DECEA3]25%[-].\n\n[FFB800]Осталось: {cvar(.CounterExperiencedHunter1:0)}[-]","La caza es tu pasatiempo favorito. La velocidad de ataque cuerpo a cuerpo ligera aumenta en un [DECEA3]15%[-] y el daño aumenta en un [DECEA3]25%[-]. El rendimiento de recursos al descuartizar animales aumenta en un [DECEA3]25%[-].\n\n[FFB800]Restantes: {cvar(.CounterExperiencedHunter1:0)}[-]"
perkExperiencedHunterRank3LongDesc,progression,Skills,,"You are Experienced Hunter. Light melee attack speed increased by [DECEA3]30%[-] and damage is increased by [DECEA3]50%[-]. Resource yield from butchering animals increased by [DECEA3]50%[-].\n\n[FFB800]Remaining: {cvar(.CounterExperiencedHunter2:0)}[-]","Вы опытный охотник. Скорость атаки легким оружием ближнего боя увеличена на [DECEA3]30%[-]. Урон увеличен на [DECEA3]50%[-]. Количество добываемых ресурсов при разделке туш животных увеличено на [DECEA3]50%[-].\n\n[FFB800]Осталось: {cvar(.CounterExperiencedHunter2:0)}[-]","Eres un cazador experimentado. La velocidad de ataque cuerpo a cuerpo ligera aumenta en un [DECEA3]30%[-] y el daño aumenta en un [DECEA3]50%[-]. El rendimiento de recursos al descuartizar animales aumenta en un [DECEA3]50%[-].\n\n[FFB800]Restantes: {cvar(.CounterExperiencedHunter2:0)}[-]"

perkCrusherName,progression,perk,,Crusher,Крушитель,Machacador
perkCrusherDesc,progression,perk,,"[FFB800]Killing[-] any zombie with a headshot using a heavy melee weapon reduces the counter by [DECEA3]1[-].\n\n[FFB800]Block: {cvar(.blockCrusher:0)}[-] [DECEA3]- Does not evolve if you are a Pacifist or Fear Zombies.[-]","[FFB800]Убийство[-] любых зомби в голову тяжелым оружием ближнего снижает счетчик на [DECEA3]1[-].\n\n[FFB800]Блок: {cvar(.blockCrusher:0)}[-] [DECEA3]- Не развивается, если у вы Пацифист или Боитесь зомби.[-]","[FFB800]Matar[-] a cualquier zombi con un tiro en la cabeza usando un arma cuerpo a cuerpo pesada reduce el contador en [DECEA3]1[-].\n\n[FFB800]Bloqueo: {cvar(.blockCrusher:0)}[-] [DECEA3]- No evoluciona si eres un pacifista o un zombi temeroso.[-]"
perkCrusherRank1LongDesc,progression,Skills,,"You like to break things with something heavy. Attack speed with heavy melee weapons is increased by [DECEA3]7.5%[-] and damage is increased by [DECEA3]10%[-]. Also, the chance to knock down an enemy on hit is increased by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.CounterCrusher0:0)}[-]","Вы любите что-нибудь сломать чем-то тяжелым. Скорость атаки тяжелым оружием ближнего боя увеличена на [DECEA3]7.5%[-]. Урон увеличен на [DECEA3]10%[-]. Шанс опрокинуть противника при попадании увеличен на [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.CounterCrusher0:0)}[-]","Te gusta romper cosas con algo pesado. La velocidad de ataque con armas cuerpo a cuerpo pesadas aumenta en un [DECEA3]7.5%[-] y el daño aumenta en un [DECEA3]10%[-]. Además, la probabilidad de derribar a un enemigo al golpearlo aumenta en un [DECEA3]15%[-].\n\n[FFB800]Restantes: {cvar(.CounterCrusher0:0)}[-]"
perkCrusherRank2LongDesc,progression,Skills,,"Heavy weapons are your best friend. Attack speed with heavy melee weapons is increased by [DECEA3]20%[-] and damage is increased by [DECEA3]25%[-]. Also, the chance to knock down an enemy on hit is increased by [DECEA3]30%[-].\n\n[FFB800]Remaining: {cvar(.CounterCrusher1:0)}[-]","Тяжелое оружие – ваш лучший друг. Скорость атаки тяжелым оружием ближнего боя увеличена на [DECEA3]20%[-]. Урон увеличен на [DECEA3]25%[-]. Шанс опрокинуть противника при попадании увеличен на [DECEA3]30%[-].\n\n[FFB800]Осталось: {cvar(.CounterCrusher1:0)}[-]","Las armas pesadas son tu mejor amigo. La velocidad de ataque con armas cuerpo a cuerpo pesadas aumenta en un [DECEA3]20%[-] y el daño aumenta en un [DECEA3]25%[-]. Además, la probabilidad de derribar a un enemigo al golpearlo aumenta en un [DECEA3]30%[-].\n\n[FFB800]Restantes: {cvar(.CounterCrusher1:0)}[-]"
perkCrusherRank3LongDesc,progression,Skills,,"You are a real smasher. Attack speed with heavy melee weapons is increased by [DECEA3]30%[-] and damage is increased by [DECEA3]50%[-]. Also, the chance to knock down an enemy on hit is increased by [DECEA3]50%[-].\n\n[FFB800]Remaining: {cvar(.CounterCrusher2:0)}[-]","Вы – настоящий крушитель. Скорость атаки тяжелым оружием ближнего боя увеличена на [DECEA3]30%[-]. Урон увеличен на [DECEA3]50%[-]. Шанс опрокинуть противника при попадании увеличен на [DECEA3]50%[-].\n\n[FFB800]Осталось: {cvar(.CounterCrusher2:0)}[-]","Eres un verdadero machacador. La velocidad de ataque con armas cuerpo a cuerpo pesadas aumenta en un [DECEA3]30%[-] y el daño aumenta en un [DECEA3]50%[-]. Además, la probabilidad de derribar a un enemigo al golpearlo aumenta en un [DECEA3]50%[-].\n\n[FFB800]Restantes: {cvar(.CounterCrusher2:0)}[-]"

perkFearlessName,progression,perk,,Cold mind,Холодный ум,Mente fría
perkFearlessDesc,progression,perk,,"[FFB800]Every second[-] when you are affected by any Stress effect, the counter decreases by [DECEA3]1[-]","[FFB800]Каждую секунду[-] когда на вас действует любой эффект Стресса счетчик снижается на [DECEA3]1[-]","[FFB800]Cada segundo[-] cuando te afecta cualquier efecto de Estrés, el contador disminuye en [DECEA3]1[-]"
perkFearlessRank1LongDesc,progression,Skills,,"You try to think clearly in difficult situations. The rate of stress resistance consumption is reduced by [DECEA3]10%[-] and the rate of its restoration is increased.\n\n[FFB800]Remaining: {cvar(.TimerFearless0:0)}[-]","Вы стараетесь мыслить трезво в сложных ситуациях. На [DECEA3]10%[-] снижена скорость расхода стрессоустойчивости и увеличена скорость её восстановления.\n\n[FFB800]Осталось: {cvar(.TimerFearless0:0)}[-]","Intentas pensar con claridad en situaciones difíciles. La tasa de consumo de resistencia al estrés se reduce en un [DECEA3]10%[-] y la tasa de su restauración aumenta.\n\n[FFB800]Restantes: {cvar(.TimerFearless0:0)}[-]"
perkFearlessRank2LongDesc,progression,Skills,,"You are able to think clearly in difficult situations. The rate of stress resistance consumption is reduced by [DECEA3]25%[-] and the rate of its restoration is increased.\n\n[FFB800]Remaining: {cvar(.TimerFearless1:0)}[-]","Вы умеете мыслить трезво в сложных ситуациях. На [DECEA3]25%[-] снижена скорость расхода стрессоустойчивости и увеличена скорость её восстановления.\n\n[FFB800]Осталось: {cvar(.TimerFearless1:0)}[-]","Eres capaz de pensar con claridad en situaciones difíciles. La tasa de consumo de resistencia al estrés se reduce en un [DECEA3]25%[-] y la tasa de su restauración aumenta.\n\n[FFB800]Restantes: {cvar(.TimerFearless1:0)}[-]"
perkFearlessRank3LongDesc,progression,Skills,,"You have a cool mind. The rate of stress resistance consumption is reduced by [DECEA3]50%[-] and the rate of its restoration is increased.\n\n[FFB800]Remaining: {cvar(.TimerFearless2:0)}[-]","У вас холодный ум. На [DECEA3]50%[-] снижена скорость расхода стрессоустойчивости и увеличена скорость её восстановления.\n\n[FFB800]Осталось: {cvar(.TimerFearless2:0)}[-]","Tienes una mente fría. La tasa de consumo de resistencia al estrés se reduce en un [DECEA3]50%[-] y la tasa de su restauración aumenta.\n\n[FFB800]Restantes: {cvar(.TimerFearless2:0)}[-]"

perkVeteranWastelandName,progression,perk,,Veteran of the Wasteland,Ветеран пустоши,Veterano del Páramo
perkVeteranWastelandDesc,progression,perk,,"[FFB800]Killing[-] bosses or minibosses reduces the counter by [DECEA3]1[-].\n\n[FFB800]Block: {cvar(.blockVeteranWasteland:0)}[-] [DECEA3]- Does not evolve if you are afraid of zombies.[-]","[FFB800]Убийство[-] боссов или минибоссов снижает счетчик на [DECEA3]1[-].\n\n[FFB800]Блок: {cvar(.blockVeteranWasteland:0)}[-] [DECEA3]- Не развивается, если вы Боитесь зомби.[-]","[FFB800]Matar[-] jefes o minijefes reduce el contador en [DECEA3]1[-].\n\n[FFB800]Bloque: {cvar(.blockVeteranWasteland:0)}[-] [DECEA3]- No evoluciona si tienes miedo a los zombis.[-]"
perkVeteranWastelandRank1LongDesc,progression,Skills,,"You know how to survive in the wasteland. While there, your damage is increased by [DECEA3]5%[-]. Depending on the number of zombies around you, your weapon reload speed is increased. If there are less than 4 around you - [DECEA3]4%[-], if from 4 to 10 - [DECEA3]8%[-], if more than 10 - [DECEA3]12%[-].\n\n[FFB800]Remaining: {cvar(.CounterVeteranWasteland0:0)}[-]","Вы умеете выживать в пустоши. При нахождении там ваш урон увеличен на [DECEA3]5%[-]. В зависимости от количества зомби вокруг вас, увеличена скорость перезарядки оружия. Если около вас меньше 4 - [DECEA3]4%[-], если от 4 до 10 - [DECEA3]8%[-], если больше 10 - [DECEA3]12%[-].\n\n[FFB800]Осталось: {cvar(.CounterVeteranWasteland0:0)}[-]","Sabes cómo sobrevivir en el páramo. Mientras estés allí, tu daño aumenta en un [DECEA3]5%[-]. Dependiendo del número de zombis a tu alrededor, la velocidad de recarga de tu arma aumenta. Si hay menos de 4 a tu alrededor, un [DECEA3]4%[-]; si hay de 4 a 10, un [DECEA3]8%[-]; si hay más de 10, un [DECEA3]12%[-].\n\n[FFB800]Restantes: {cvar(.CounterVeteranWasteland0:0)}[-]"
perkVeteranWastelandRank2LongDesc,progression,Skills,,"You are a wasteland survival expert. While there, your damage is increased by [DECEA3]15%[-]. Depending on the number of zombies around you, your weapon reload speed is increased. If there are less than 4 around you - [DECEA3]8%[-], if from 4 to 10 - [DECEA3]16%[-], if more than 10 - [DECEA3]24%[-].\n\n[FFB800]Remaining: {cvar(.CounterVeteranWasteland1:0)}[-]","Вы специалист по выживанию в пустоши. При нахождении там ваш урон увеличен на [DECEA3]15%[-]. В зависимости от количества зомби вокруг вас, увеличена скорость перезарядки оружия. Если около вас меньше 4 - [DECEA3]8%[-], если от 4 до 10 - [DECEA3]16%[-], если больше 10 - [DECEA3]24%[-].\n\n[FFB800]Осталось: {cvar(.CounterVeteranWasteland1:0)}[-]","Eres un experto en supervivencia en el páramo. Mientras estés allí, tu daño aumenta en un [DECEA3]15%[-]. Dependiendo del número de zombis a tu alrededor, la velocidad de recarga de tu arma aumenta. Si hay menos de 4 a tu alrededor, un [DECEA3]8%[-]; si hay de 4 a 10, un [DECEA3]16%[-]; si hay más de 10, un [DECEA3]24%[-].\n\n[FFB800]Restantes: {cvar(.CounterVeteranWasteland1:0)}[-]"
perkVeteranWastelandRank3LongDesc,progression,Skills,,"You are a Wasteland Veteran. While there, your damage is increased by [DECEA3]30%[-]. Depending on the number of zombies around you, your weapon reload speed is increased. If there are less than 4 around you - [DECEA3]12%[-], if from 4 to 10 - [DECEA3]24%[-], if more than 10 - [DECEA3]36%[-].\n\n[FFB800]Remaining: {cvar(.CounterVeteranWasteland2:0)}[-]","Вы Ветеран пустоши. При нахождении там ваш урон увеличен на [DECEA3]30%[-]. В зависимости от количества зомби вокруг вас, увеличена скорость перезарядки оружия. Если около вас меньше 4 - [DECEA3]12%[-], если от 4 до 10 - [DECEA3]24%[-], если больше 10 - [DECEA3]36%[-].\n\n[FFB800]Осталось: {cvar(.CounterVeteranWasteland2:0)}[-]","Eres un Veterano del Páramo. Mientras estés allí, tu daño aumenta en un [DECEA3]30%[-]. Dependiendo del número de zombis a tu alrededor, la velocidad de recarga de tu arma aumenta. Si hay menos de 4 a tu alrededor, un [DECEA3]12%[-]; si hay de 4 a 10, un [DECEA3]24%[-]; si hay más de 10, un [DECEA3]36%[-].\n\n[FFB800]Restantes: {cvar(.CounterVeteranWasteland2:0)}[-]"

perkSchumacherName,progression,perk,,Schumacher,Шумахер,Schumacher
perkSchumacherDesc,progression,perk,,"A real racer knows how to get maximum acceleration from a bucket of bolts.","[FFB800]Каждую секунду[-] когда вы находитель в транспорте счетчик снижается на [DECEA3]1[-]","Un verdadero corredor sabe cómo obtener la máxima aceleración de un cubo de pernos."
perkSchumacherRank1LongDesc,progression,Skills,,"You are a skilled driver. The speed of all vehicles is increased by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.TimerSchumacher0:0)}[-]","Вы умело водите транспорт. На [DECEA3]15%[-] увеличена скорость любого транспорта.\n\n[FFB800]Осталось: {cvar(.TimerSchumacher0:0)}[-]","Eres un conductor hábil. La velocidad de todos los vehículos aumenta en un [DECEA3]15%[-].\n\n[FFB800]Restantes: {cvar(.TimerSchumacher0:0)}[-]"
perkSchumacherRank2LongDesc,progression,Skills,,"You are a professional driver. The speed of all vehicles is increased by [DECEA3]25%[-].\n\n[FFB800]Remaining: {cvar(.TimerSchumacher1:0)}[-]","Вы профессионально водите транспорт. На [DECEA3]25%[-] увеличена скорость любого транспорта.\n\n[FFB800]Осталось: {cvar(.TimerSchumacher1:0)}[-]","Eres un conductor profesional. La velocidad de todos los vehículos aumenta en un [DECEA3]25%[-].\n\n[FFB800]Restantes: {cvar(.TimerSchumacher1:0)}[-]"
perkSchumacherRank3LongDesc,progression,Skills,,"You are a real Schumacher. The speed of all vehicles is increased by [DECEA3]40%[-].\n\n[FFB800]Remaining: {cvar(.TimerSchumacher2:0)}[-]","Вы настоящий Шумахер. На [DECEA3]40%[-] увеличена скорость любого транспорта.\n\n[FFB800]Осталось: {cvar(.TimerSchumacher2:0)}[-]","Eres un verdadero Schumacher. La velocidad de todos los vehículos aumenta en un [DECEA3]40%[-].\n\n[FFB800]Restantes: {cvar(.TimerSchumacher2:0)}[-]"

perkTeamPlayerName,progression,perk,,Team Player,Командный игрок,Jugador de equipo
perkTeamPlayerDesc,progression,perk,,"[FFB800]Every second[-] while you are in a group, the counter decreases by [DECEA3]1[-]\n\n[FFB800]Block: {cvar(.blockTeamPlayer:0)}[-] [DECEA3]- Does not evolve if you are a Sociophobic.[-]","[FFB800]Каждую секунду[-] когда вы находитесь в группе счетчик снижается на [DECEA3]1[-]\n\n[FFB800]Блок: {cvar(.blockTeamPlayer:0)}[-] [DECEA3]- Не развивается, если вы Социофоб.[-]","[FFB800]Cada segundo[-] mientras estás en un grupo, el contador disminuye en [DECEA3]1[-]\n\n[FFB800]Bloque: {cvar(.blockTeamPlayer:0)}[-] [DECEA3]- No evoluciona si eres sociófobo.[-]"
perkTeamPlayerRank1LongDesc,progression,Skills,,"You love group activities. [DECEA3]5%[-] increased loot quality and experience gain for all party members. But not for you.\n\n[FFB800]Remaining: {cvar(.TimerTeamPlayer0:0)}[-]","Вы любите совместные мероприятия. На [DECEA3]5%[-] увеличено качество лута и получаемый опыт у всех участников группы. Но не у вас.\n\n[FFB800]Осталось: {cvar(.TimerTeamPlayer0:0)}[-]","Te encantan las actividades en grupo. [DECEA3]5%[-] de aumento en la calidad del botín y la experiencia ganada para todos los miembros del grupo. Pero no para ti.\n\n[FFB800]Restantes: {cvar(.TimerTeamPlayer0:0)}[-]"
perkTeamPlayerRank2LongDesc,progression,Skills,,"You know how to work in a team. [DECEA3]10%[-] increased loot quality and experience gain for all party members. But not for you.\n\n[FFB800]Remaining: {cvar(.TimerTeamPlayer1:0)}[-]","Вы умеете работать в команде. На [DECEA3]10%[-] увеличено качество лута и получаемый опыт у всех участников группы. Но не у вас.\n\n[FFB800]Осталось: {cvar(.TimerTeamPlayer1:0)}[-]","Sabes cómo trabajar en equipo. [DECEA3]10%[-] de aumento en la calidad del botín y la experiencia ganada para todos los miembros del grupo. Pero no para ti.\n\n[FFB800]Restantes: {cvar(.TimerTeamPlayer1:0)}[-]"
perkTeamPlayerRank3LongDesc,progression,Skills,,"You are a true team player. [DECEA3]25%[-] increased loot quality and experience gain for all party members. But not for you.\n\n[FFB800]Remaining: {cvar(.TimerTeamPlayer2:0)}[-]","Вы настоящий командный игрок. На [DECEA3]25%[-] увеличено качество лута и получаемый опыт у всех участников группы. Но не у вас.\n\n[FFB800]Осталось: {cvar(.TimerTeamPlayer2:0)}[-]","Eres un verdadero jugador de equipo. [DECEA3]25%[-] de aumento en la calidad del botín y la experiencia ganada para todos los miembros del grupo. Pero no para ti.\n\n[FFB800]Restantes: {cvar(.TimerTeamPlayer2:0)}[-]"

buffPerkTeamPlayerName,buffs,buff,,Team player in a group,Командный игрок в группе,Jugador de equipo en un grupo
buffPerkTeamPlayerTooltip,buffs,buff,,Team player in a group,Командный игрок в группе,Jugador de equipo en un grupo
buffPerkTeamPlayerDesc,buffs,Buff,,"With your team a real team player. Increased loot quality and experience gained.","С вашей командой вы – настоящий командный игрок. Увеличено качество лута и количество получаемого опыта.","Con tu equipo, eres un verdadero jugador de equipo. Aumento de la calidad del botín y la experiencia ganada."
