Key,Source,Context,Changes,English,Russian,Spanish
buffFarmerSemiSetBonusTooltip,buffs,Buff,,Farmer Semi Set Bonus Active,Бонус за полукомплект фермера активен,Bonificación de medio conjunto de granjero activa
buffFarmerSetBonusDesc,buffs,Buff,,"A real farmer knows how to harvest the crop correctly without damaging it.\n\nMakes it possible to collect an additional  {cvar(.armorFarmerFSBDisplay:0)}% of the harvest","Настоящий фермер знает, как правильно собирать урожай, не повредив его.\n\nДаёт возможность дополнительно собрать {cvar(.armorFarmerFSBDisplay:0)}% урожая","Un verdadero granjero sabe cómo cosechar el cultivo correctamente sin dañarlo.\n\nHace posible recolectar un {cvar(.armorFarmerFSBDisplay:0)}% adicional de la cosecha."
buffFarmerSemiSetBonusDesc,buffs,Buff,,"Even with an incomplete Farmer's kit, you know how to properly harvest crops without damaging them.\n\nGives you the opportunity to additionally harvest {cvar(.armorSemiFarmerFSBDisplay:0)}% of the crop.","Даже в неполном комплекте Фермера. Вы знаете, как правильно собирать урожай, не повредив его.\n\nДаёт возможность дополнительно собрать {cvar(.armorSemiFarmerFSBDisplay:0)}% урожая.","Incluso con un kit de granjero incompleto, sabes cómo cosechar los cultivos correctamente sin dañarlos.\n\nTe da la oportunidad de cosechar un {cvar(.armorSemiFarmerFSBDisplay:0)}% adicional del cultivo."

armorBikerHelmetDesc,items,Clothes,,"Medium Armor\nYou always easily adapt to new areas. Increases all experience gained in desert and winter biomes.\n\nFull Set Bonus: Additional experience for killing ferals and radiated zombies.","Средняя броня\nВы всегда легко адаптируетесь в новой местности. Увеличивает весь получаемый опыт в пустынных и зимних биомах.\n\nБонус за комплект: Дополнительный опыт за убийство диких и зараженных зомби.","Armadura media\nSiempre te adaptas fácilmente a nuevas áreas. Aumenta toda la experiencia obtenida en biomas desérticos e invernales.\n\nBonificación de conjunto completo: Experiencia adicional por matar zombis salvajes y radiados."
armorBikerOutfitDesc,items,Clothes,,"Medium Armor\nYou can easily put your face under attack. Increases the number of health points.\n\nFull Set Bonus: Additional experience for killing ferals and radiated zombies.","Средняя броня\nВы легко можете подставлять лицо под удар. Увеличивает количество единиц здоровья.\n\nБонус за комплект: Дополнительный опыт за убийство диких и зараженных зомби.","Armadura media\nPuedes poner tu cara bajo ataque fácilmente. Aumenta el número de puntos de salud.\n\nBonificación de conjunto completo: Experiencia adicional por matar zombis salvajes y radiados."
armorBikerGlovesDesc,items,Clothes,,"Medium Armor\nDon't fight back - so what? Increases the attack speed of clubs and sledgehammers.\n\nFull Set Bonus: Additional experience for killing ferals and radiated zombies.","Средняя броня\nНе дать сдачи - это как? Увеличивает скорость атаки дубин и кувалд.\n\nБонус за комплект: Дополнительный опыт за убийство диких и зараженных зомби.","Armadura media\nNo te defiendas, ¿y qué? Aumenta la velocidad de ataque de garrotes y mazos.\n\nBonificación de conjunto completo: Experiencia adicional por matar zombis salvajes y radiados."
armorBikerBootsDesc,items,Clothes,,"Medium Armor\nWithout transport it’s like without hands. Reduces fuel consumption of vehicles.\n\nFull Set Bonus: Additional experience for killing ferals and radiated zombies.","Средняя броня\nБез транспорта как без рук. Уменьшает расход топлива у транспорта.\n\nБонус за комплект: Дополнительный опыт за убийство диких и зараженных зомби.","Armadura media\nSin transporte es como sin manos. Reduce el consumo de combustible de los vehículos.\n\nBonificación de conjunto completo: Experiencia adicional por matar zombis salvajes y radiados."
buffBikerSetBonusTooltip,buffs,Buff,,Biker Full Set Bonus Active,Бонус за полный комплект байкера активен,Bonificación de conjunto completo de motociclista activa
buffBikerSemiSetBonusTooltip,buffs,Buff,,Biker Semi Set Bonus Active,Бонус за полукомплект байкера активен,Bonificación de medio conjunto de motociclista activa
buffBikerSetBonusDesc,buffs,Buff,,"Lover of stronger opponents.\n\nExperience for killing ferals and radiated zombies increased by {cvar(.armorBikerFSBDisplay:0)}%","Любитель противников посильнее.\n\nОпыт за убийство диких и зараженных зомби увеличен на {cvar(.armorBikerFSBDisplay:0)}%","Amante de oponentes más fuertes.\n\nExperiencia por matar zombis salvajes y radiados aumentada en {cvar(.armorBikerFSBDisplay:0)}%"
buffBikerSemiSetBonusDesc,buffs,Buff,,"Even with an incomplete Biker set, you are a fan of stronger opponents.\n\nExperience for killing wild and infected zombies increased by {cvar(.armorSemiBikerFSBDisplay:0)}%","Даже в неполном комплекте Байкера. Вы любитель противников посильнее.\n\nОпыт за убийство диких и зараженных зомби увеличен на {cvar(.armorSemiBikerFSBDisplay:0)}%","Incluso con un conjunto de motociclista incompleto, eres un fanático de los oponentes más fuertes.\n\nExperiencia por matar zombis salvajes e infectados aumentada en {cvar(.armorSemiBikerFSBDisplay:0)}%"

armorScavengerOutfitDesc,items,Clothes,,"Medium Armor\nYou never know what you can do till you try. Increases the parsing speed and the number of items received.\n\nFull Set Bonus: Find better quality loot.","Средняя броня\nГлаза боятся, а руки делают. Увеличивает скорость разбора, количество получаемых предметов и грузоподъёмность персонажа.\n\nБонус за полный комплект: повышает качество находимой добычи.","Armadura media\nNunca sabes lo que puedes hacer hasta que lo intentas. Aumenta la velocidad de análisis y la cantidad de objetos recibidos.\n\nBonificación de conjunto completo: Encuentra botín de mejor calidad."
buffScavengerSetBonusTooltip,buffs,Buff,,Scavenger Full Set Bonus Active,Бонус за полный комплект мусорщика активен,Bonificación de conjunto completo de carroñero activa
buffScavengerSemiSetBonusTooltip,buffs,Buff,,Scavenger Semi Set Bonus Active,Бонус за полукомплект мусорщика активен,Bonificación de medio conjunto de carroñero activa
buffScavengerSemiSetBonusDesc,buffs,Buff,,"Even with an incomplete Scavenger set, you have a keen eye for finding valuable resources that would escape the gaze of others.\n\nYou find loot that is {cvar(.armorSemiScavengerFSBDisplay:0)}% higher in quality","Даже в неполном комплекте Мусорщика у вас наметанный глаз - вы можете найти ценные ресурсы, которые ускользнули бы от любого другого взгляда.\n\nВы находите добычу на {cvar(.armorSemiScavengerFSBDisplay:0)}% выше качеством","Incluso con un conjunto de carroñero incompleto, tienes un ojo agudo para encontrar recursos valiosos que escaparían a la mirada de otros.\n\nEncuentras botín con un {cvar(.armorSemiScavengerFSBDisplay:0)}% más de calidad."

armorRangerHelmetDesc,items,Clothes,,"Medium Armor\nRangers are ruthless negotiators, especially while wearing a well crafted hat. Increases bartering.\n\nFull Set Bonus: Increases all damage dealt and provides resistance to 1 radiation effect","Средняя броня\nЕгеря — отчаянные переговорщики, особенно если на них надета добротно сделанная шляпа. Повышает выгодность сделок при торговле.\n\nБонус за комплект: Увеличивает весь наносимый урон и даёт сопротивление к 1 эффекту радиации","Armadura media\nLos guardabosques son negociadores implacables, especialmente cuando llevan un sombrero bien hecho. Aumenta el trueque.\n\nBonificación de conjunto completo: Aumenta todo el daño infligido y proporciona resistencia a 1 efecto de radiación."
armorRangerOutfitDesc,items,Clothes,,"Medium Armor\nNature has taught strength not only of the spirit, but also of the body. Increases the number of health points.\n\nFull Set Bonus: Increases all damage dealt and provides resistance to 1 radiation effect","Средняя броня\nПрирода научила крепости не только духа, но и тела. Увеличивает количество единиц здоровья.\n\nБонус за комплект: Увеличивает весь наносимый урон и даёт сопротивление к 1 эффекту радиации","Armadura media\nLa naturaleza ha enseñado la fuerza no solo del espíritu, sino también del cuerpo. Aumenta el número de puntos de salud.\n\nBonificación de conjunto completo: Aumenta todo el daño infligido y proporciona resistencia a 1 efecto de radiación."
