Key,Source,Context,Changes,English,Russian,Spanish
perkPackMuleRank2LongDesc,progression,perk Str,,You know it's in there somewhere.\nCarry an additional three more items without being encumbered.\nIncreases the crafting speed of items from your inventory by 20%.\nYour pack has a 6% chance to ignore physical damage when hit.,"Вы знаете, что эта вещь где-то здесь.\nВы можете нести три дополнительных предмета без последствий.\nПовышает скорость изготовления предметов из инвентаря на [DECEA3]20%.[-]\nВаш рюкзак с шансом [DECEA3]6%[-] полностью поглощает физический урон при получении удара.","Sabes que está por ahí en algún lugar.\nLleva tres objetos adicionales sin que te molesten.\nAumenta la velocidad de creación de objetos de tu inventario en un 20%.\nTu mochila tiene un 6% de probabilidad de ignorar el daño físico al ser golpeada."
perkPackMuleRank3LongDesc,progression,perk Str,,You know exactly where everything is.\nCarry four additional items without being encumbered.\nIncreases the crafting speed of items from your inventory by 30%.\nYour pack has a 9% chance to ignore physical damage when hit.,"Вы точно знаете, где что лежит.\nВы можете нести четыре дополнительных предмета без последствий.\nПовышает скорость изготовления предметов из инвентаря на [DECEA3]30%.[-]\nВаш рюкзак с шансом [DECEA3]9%[-] полностью поглощает физический урон при получении удара.","Sabes exactamente dónde está todo.\nLleva cuatro objetos adicionales sin que te molesten.\nAumenta la velocidad de creación de objetos de tu inventario en un 30%.\nTu mochila tiene un 9% de probabilidad de ignorar el daño físico al ser golpeada."
perkPackMuleRank4LongDesc,progression,perk Str,,"You just passed inspection, private.\nCarry four more items without being encumbered.\nIncreases the crafting speed of items from your inventory by 40%.\nYour pack has a 12% chance to ignore physical damage when hit.","Вы только что прошли проверку, рядовой.\nВы можете нести еще четыре предмета без последствий.\nПовышает скорость изготовления предметов из инвентаря на [DECEA3]40%.[-]\nВаш рюкзак с шансом [DECEA3]12%[-] полностью поглощает физический урон при получении удара.","Acabas de pasar la inspección, soldado.\nLleva cuatro objetos más sin que te molesten.\nAumenta la velocidad de creación de objetos de tu inventario en un 40%.\nTu mochila tiene un 12% de probabilidad de ignorar el daño físico al ser golpeada."
perkPackMuleRank5LongDesc,progression,perk Str,,Now you're showing off! You're either part mule or strongman.\nCarry four more items without being encumbered.\nIncreases the crafting speed of items from your inventory by 50%.\nYour pack has a 15% chance to ignore physical damage when hit.,"Теперь вы просто хвастаетесь! Вы либо наполовину мул, либо цирковой силач.\nВы можете нести еще четыре предмета без последствий.\nПовышает скорость изготовления предметов из инвентаря на [DECEA3]50%.[-]\nВаш рюкзак с шансом [DECEA3]15%[-] полностью поглощает физический урон при получении удара.","¡Ahora estás presumiendo! O eres medio mula o un hombre fuerte.\nLleva cuatro objetos más sin que te molesten.\nAumenta la velocidad de creación de objetos de tu inventario en un 50%.\nTu mochila tiene un 15% de probabilidad de ignorar el daño físico al ser golpeada."

0000 Global Skills 0000

skillGlobalName,progression,Skills,,Global skills,Глобальные навыки,Habilidades globales

perkOrganizerName,progression,perk,,Organizer,Организатор,Organizador
perkOrganizerDesc,progression,perk,,"Skills in organizing corporate events and other activities can be useful even after a nuclear explosion. With this experience, any expedition can proceed more quickly and the chances of its success increase.","Навыки организации корпоративов и прочих мероприятий могут пригодиться и после ядерного взрыва. Благодаря опыту организации, выполнение любых экспедиций проходит быстрее, а шанс их успешного завершения увеличивается.","Las habilidades para organizar eventos corporativos y otras actividades pueden ser útiles incluso después de una explosión nuclear. Con esta experiencia, cualquier expedición puede avanzar con mayor rapidez y aumentan las probabilidades de éxito."
perkOrganizerRank1LongDesc,progression,Skills,,"Attention to detail in expedition organization pays off. Expedition duration is reduced by [DECEA3]10%[-], and the chance of successful completion is increased by [DECEA3]4%[-].","Внимание к деталям в организации экспедиции дает свой эффект. Длительность экспедиций снижено на [DECEA3]10%[-], а шанс успешного завершения увеличен на [DECEA3]4%[-].","La atención al detalle en la organización de expediciones da sus frutos. La duración de la expedición se reduce en un [DECEA3]10%[-] y la probabilidad de completarla con éxito aumenta en un [DECEA3]4%[-]."
perkOrganizerRank2LongDesc,progression,Skills,,"Good organization means good results. Expedition duration has been reduced by [DECEA3]20%[-], and the chance of successful completion has been increased by [DECEA3]8%[-].","Хорошая организация - хороший результат. Длительность экспедиций снижено на [DECEA3]20%[-], а шанс успешного завершения увеличен на [DECEA3]8%[-].","Una buena organización se traduce en buenos resultados. La duración de la expedición se ha reducido en un [DECEA3]20%[-] y la probabilidad de completarla con éxito se ha incrementado en un [DECEA3]8%[-]."
perkOrganizerRank3LongDesc,progression,Skills,,"Selecting participants is the foundation for a successful expedition. Expedition duration has been reduced by [DECEA3]30%[-], and the chance of successful completion has been increased by [DECEA3]12%[-].","Подбор участников - основа для успешной экспедиции. Длительность экспедиций снижено на [DECEA3]30%[-], а шанс успешного завершения увеличен на [DECEA3]12%[-].","La selección de participantes es fundamental para una expedición exitosa. La duración de la expedición se ha reducido en un [DECEA3]30%[-] y la probabilidad de completarla con éxito se ha incrementado en un [DECEA3]12%[-]."
perkOrganizerRank4LongDesc,progression,Skills,,"Understanding all aspects of preparing and executing even the most complex expeditions leaves virtually no chance of mission failure. Expedition duration has been reduced by [DECEA3]40%[-], and the chance of successful completion has been increased by [DECEA3]16%[-].","Понимание всех аспектов подготовки и выполнения даже самых сложных экспедиций, почти не оставляет шансов на провал миссии. Длительность экспедиций снижено на [DECEA3]40%[-], а шанс успешного завершения увеличен на [DECEA3]16%[-].","Comprender todos los aspectos de la preparación y ejecución, incluso de las expediciones más complejas, prácticamente elimina el riesgo de fracaso. La duración de la expedición se ha reducido en un [DECEA3]40%[-] y la probabilidad de completarla con éxito se ha incrementado en un [DECEA3]16%[-]."
perkOrganizerRank5LongDesc,progression,Skills,,"Better preparation is simply impossible. Now everything depends on the best team. Expedition duration has been reduced by [DECEA3]50%[-], and the chance of successful completion has been increased by [DECEA3]20%[-].","Лучше подготовиться просто невозможно. Теперь все зависит от лучшей команды. Длительность экспедиций снижено на [DECEA3]50%[-], а шанс успешного завершения увеличен на [DECEA3]20%[-].","Una mejor preparación es simplemente imposible. Ahora todo depende del mejor equipo. La duración de la expedición se ha reducido en un [DECEA3]50%[-] y la probabilidad de completarla con éxito se ha incrementado en un [DECEA3]20%[-]."
perkOrganizerRank1Desc,progression,Skills,,Beginning,Начинающий,Comienzo
perkOrganizerRank2Desc,progression,Skills,,Good organizer,Хороший организатор,Un buen organizador
perkOrganizerRank3Desc,progression,Skills,,Friend of mercenaries,Друг наемников,Amigo de mercenarios
perkOrganizerRank4Desc,progression,Skills,,Organization Expert,Эксперт по организации,Experto en organización
perkOrganizerRank5Desc,progression,Skills,,Master of Expeditions,Мастер экспедиций,Maestro de Expediciones

perkAggressorName,progression,perk,,Aggressor,Агрессор,Agresor
perkAggressorDesc,progression,perk,,"If you aggressively seek adventure, it will surely find you. Killing minibosses and bosses can attract new enemies.","Если агрессивно искать приключений - они обязательно тебя найдут. Убийство минибоссов и боссов пожет привлечь новых противников.","Si buscas la aventura con ahínco, seguro que la encontrarás. Matar a minijefes y jefes puede atraer nuevos enemigos."
perkAggressorRank1LongDesc,progression,Skills,,"If you find big loot, there may be more nearby. Killing a miniboss has an [DECEA3]8%[-] chance of attracting a new one, and killing a boss has a [DECEA3]4%[-] chance.","Если нашли большую добычу, рядом может быть еще больше. При убийстве минибосса шанс [DECEA3]8%[-] что это приманит нового в округе, а при убийстве босса шанс [DECEA3]4%[-].","Si encuentras un botín grande, puede que haya más cerca. Matar a un minijefe tiene un [DECEA3]8%[-] de probabilidad de atraer a uno nuevo, y matar a un jefe tiene un [DECEA3]4%[-]."
perkAggressorRank2LongDesc,progression,Skills,,"You know how to throw a party even in a contaminated area. Killing a miniboss has an [DECEA3]16%[-] chance of attracting a new one, and killing a boss has a [DECEA3]8%[-] chance.","Вы заете как собрать вечеринку даже в зоне заражения. При убийстве минибосса шанс [DECEA3]16%[-] что это приманит нового в округе, а при убийстве босса шанс [DECEA3]8%[-].","Sabes cómo organizar una fiesta incluso en una zona contaminada. Matar a un minijefe tiene un [DECEA3]16%[-] de probabilidad de atraer a uno nuevo, y matar a un jefe tiene un [DECEA3]8%[-]."
perkAggressorRank3LongDesc,progression,Skills,,"If you use a wounded enemy as bait, you can find more. Killing a miniboss has an [DECEA3]24%[-] chance of attracting a new one, and killing a boss has a [DECEA3]12%[-] chance.","Если использовать раненого противника как приманку, можно найти еще. При убийстве минибосса шанс [DECEA3]24%[-] что это приманит нового в округе, а при убийстве босса шанс [DECEA3]12%[-].","Si utilizas a un enemigo herido como cebo, podrás encontrar más. Matar a un minijefe tiene un [DECEA3]24%[-] de probabilidad de atraer a uno nuevo, y matar a un jefe tiene un [DECEA3]12%[-]."
perkAggressorRank4LongDesc,progression,Skills,,"A walk is much better if there is a lot of prey. Killing a miniboss has an [DECEA3]32%[-] chance of attracting a new one, and killing a boss has a [DECEA3]16%[-] chance.","Прогулка намного лучше если добычи много. При убийстве минибосса шанс [DECEA3]32%[-] что это приманит нового в округе, а при убийстве босса шанс [DECEA3]16%[-].","Es mucho mejor caminar si hay muchas presas. Matar a un minijefe tiene un [DECEA3]32%[-] de probabilidad de atraer a uno nuevo, y matar a un jefe tiene un [DECEA3]16%[-]."
perkAggressorRank5LongDesc,progression,Skills,,"You definitely know how to attract the attention of the whole neighborhood. Killing a miniboss has an [DECEA3]40%[-] chance of attracting a new one, and killing a boss has a [DECEA3]20%[-] chance.","Вы точно знаете как привлечь внимание всей округи. При убийстве минибосса шанс [DECEA3]40%[-] что это приманит нового в округе, а при убийстве босса шанс [DECEA3]20%[-].","Definitivamente sabes cómo atraer la atención de todo el vecindario. Matar a un minijefe tiene un [DECEA3]40%[-] de probabilidad de atraer a uno nuevo, y matar a un jefe tiene un [DECEA3]20%[-]."
perkAggressorRank1Desc,progression,Skills,,A lover of noise,Любитель пошуметь,Un amante del ruido
perkAggressorRank2Desc,progression,Skills,,Lure Expert,Эксперт по приманкам,Experto en señuelos
perkAggressorRank3Desc,progression,Skills,,Live bait hunter,Охотник на живца,Cazador de cebo vivo
perkAggressorRank4Desc,progression,Skills,,Showman,Шоумен,Empresario
perkAggressorRank5Desc,progression,Skills,,Aggressor,Агрессор,Agresor
