Key,Source,Context,Changes,English,Russian,Spanish
perkForestTimerRank10LongDesc,progression,Skills,,"[DECEA3]FOREST BONUSES:[-]\nExperience gained in the forest increased by [DECEA3]10%[-], Wood production increased by [DECEA3]30%[-], Clay production increased by [DECEA3]30%[-], Damage to all zombies increased by [DECEA3]30%[-]\n\n[DECEA3]BONUS ABILITY (EVERYWHERE)[-] [FFB800]FORESTER[-]\nIncreases the amount of honey obtained by [DECEA3]2[-] times, and also increases the amount of resources when cutting animals by [DECEA3]50%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ЛЕСУ:[-]\nПолучаемый опыт в лесу увеличен на [DECEA3]10%[-]. Добыча древесины увеличена на [DECEA3]30%[-]. Добыча глины увеличена на [DECEA3]30%[-]. Урон по всем зомби увеличен на [DECEA3]30%[-]\n\n[DECEA3]БОНУСНАЯ СПОСОБНОСТЬ (ВЕЗДЕ)[-] [FFB800]ЛЕСНИК[-]\nУвеличивает количество получаемого мёда в [DECEA3]2[-] раза, а также увеличивает количество ресурсов при разделке животных на [DECEA3]50%[-]", "[DECEA3]BONIFICACIONES DEL BOSQUE:[-]\nExperiencia obtenida en el bosque aumentada en un [DECEA3]10%[-], producción de madera aumentada en un [DECEA3]30%[-], producción de arcilla aumentada en un [DECEA3]30%[-], daño a todos los zombis aumentado en un [DECEA3]30%[-]\n\n[DECEA3]HABILIDAD DE BONIFICACIÓN (EN TODAS PARTES)[-] [FFB800]GUARDA FORESTAL[-]\nAumenta la cantidad de miel obtenida en [DECEA3]2[-] veces, y también aumenta la cantidad de recursos al cortar animales en un [DECEA3]50%[-]"

perkBurntTimerName,progression,perk,,Burnt,Горелый,Quemado
perkBurntTimerDesc,progression,perk,,"It's not easy to get used to constant smoke. But it's only a matter of time.\nThe more time you spend in the burnt biome, the easier it is for you to survive there.\n\n[DECEA3]Now: {cvar(TimerBurnt_HH:0)}h {cvar(TimerBurnt_MM:0)}m[-]","Привыкнуть к постоянному дыму нелегко. Но это всего лишь дело времени.\nЧем больше времени вы проведете в горелом биоме, тем проще вам там выживать.\n\n[DECEA3]Сейчас: {cvar(TimerBurnt_HH:0)}ч {cvar(TimerBurnt_MM:0)}м.[-]","No es fácil acostumbrarse al humo constante. Pero es solo cuestión de tiempo.\nCuanto más tiempo pases en el bioma quemado, más fácil te será sobrevivir allí.\n\n[DECEA3]Ahora: {cvar(TimerBurnt_HH:0)}h {cvar(TimerBurnt_MM:0)}m[-]"
Burnt_LevelUP,UI,Tooltip,,Increased passive skill: Burnt,Повышен пассивный навык: Сгоревший биом,Habilidad pasiva aumentada: Quemado
reqPerkBurnt01,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 1,{cvar(TimerBurnt_HH:0)} из 1,{cvar(TimerBurnt_HH:0)} de 1
reqPerkBurnt02,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 2,{cvar(TimerBurnt_HH:0)} из 2,{cvar(TimerBurnt_HH:0)} de 2
reqPerkBurnt03,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 4,{cvar(TimerBurnt_HH:0)} из 4,{cvar(TimerBurnt_HH:0)} de 4
reqPerkBurnt04,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 6,{cvar(TimerBurnt_HH:0)} из 6,{cvar(TimerBurnt_HH:0)} de 6
reqPerkBurnt05,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 8,{cvar(TimerBurnt_HH:0)} из 8,{cvar(TimerBurnt_HH:0)} de 8
reqPerkBurnt06,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 10,{cvar(TimerBurnt_HH:0)} из 10,{cvar(TimerBurnt_HH:0)} de 10
reqPerkBurnt07,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 12,{cvar(TimerBurnt_HH:0)} из 12,{cvar(TimerBurnt_HH:0)} de 12
reqPerkBurnt08,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 16,{cvar(TimerBurnt_HH:0)} из 16,{cvar(TimerBurnt_HH:0)} de 16
reqPerkBurnt09,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 20,{cvar(TimerBurnt_HH:0)} из 20,{cvar(TimerBurnt_HH:0)} de 20
reqPerkBurnt10,progression,Attribute,,{cvar(TimerBurnt_HH:0)} of 25,{cvar(TimerBurnt_HH:0)} из 25,{cvar(TimerBurnt_HH:0)} de 25
perkBurntTimerRank1Desc,progression,Skills,,Survive in the burnt for 1 hour,Выжить в горелом 1 час,Sobrevive en el quemado durante 1 hora
perkBurntTimerRank1LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]1%[-], Potassium Nitrate production increased by [DECEA3]5%[-], Damage to all zombies increased by [DECEA3]3%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]1%[-]. Добыча селитры увеличена на [DECEA3]5%[-]. Урон по всем зомби увеличен на [DECEA3]3%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]1%[-], producción de nitrato de potasio aumentada en un [DECEA3]5%[-], daño a todos los zombis aumentado en un [DECEA3]3%[-]"
perkBurntTimerRank2Desc,progression,Skills,,Survive in the burnt for 2 hours,Выжить в горелом 2 часа,Sobrevive en el quemado durante 2 horas
perkBurntTimerRank2LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]2%[-], Potassium Nitrate production increased by [DECEA3]10%[-], Damage to all zombies increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]2%[-]. Добыча селитры увеличена на [DECEA3]10%[-]. Урон по всем зомби увеличен на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]2%[-], producción de nitrato de potasio aumentada en un [DECEA3]10%[-], daño a todos los zombis aumentado en un [DECEA3]6%[-]"
perkBurntTimerRank3Desc,progression,Skills,,Survive in the burnt for 4 hours,Выжить в горелом 4 часа,Sobrevive en el quemado durante 4 horas
perkBurntTimerRank3LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]3%[-], Potassium Nitrate production increased by [DECEA3]15%[-], Damage to all zombies increased by [DECEA3]9%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]3%[-]. Добыча селитры увеличена на [DECEA3]15%[-]. Урон по всем зомби увеличен на [DECEA3]9%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]3%[-], producción de nitrato de potasio aumentada en un [DECEA3]15%[-], daño a todos los zombis aumentado en un [DECEA3]9%[-]"
perkBurntTimerRank4Desc,progression,Skills,,Survive in the burnt for 6 hours,Выжить в горелом 6 часов,Sobrevive en el quemado durante 6 horas
perkBurntTimerRank4LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]4%[-], Potassium Nitrate production increased by [DECEA3]20%[-], Damage to all zombies increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]4%[-]. Добыча селитры увеличена на [DECEA3]20%[-]. Урон по всем зомби увеличен на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]4%[-], producción de nitrato de potasio aumentada en un [DECEA3]20%[-], daño a todos los zombis aumentado en un [DECEA3]12%[-]"
perkBurntTimerRank5Desc,progression,Skills,,Survive in the burnt for 8 hours,Выжить в горелом 8 часов,Sobrevive en el quemado durante 8 horas
perkBurntTimerRank5LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]5%[-], Potassium Nitrate production increased by [DECEA3]25%[-], Damage to all zombies increased by [DECEA3]15%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]5%[-]. Добыча селитры увеличена на [DECEA3]25%[-]. Урон по всем зомби увеличен на [DECEA3]15%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]5%[-], producción de nitrato de potasio aumentada en un [DECEA3]25%[-], daño a todos los zombis aumentado en un [DECEA3]15%[-]"
perkBurntTimerRank6Desc,progression,Skills,,Survive in the burnt for 10 hours,Выжить в горелом 10 часов,Sobrevive en el quemado durante 10 horas
perkBurntTimerRank6LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]6%[-], Potassium Nitrate production increased by [DECEA3]30%[-], Damage to all zombies increased by [DECEA3]18%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]6%[-]. Добыча селитры увеличена на [DECEA3]30%[-]. Урон по всем зомби увеличен на [DECEA3]18%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]6%[-], producción de nitrato de potasio aumentada en un [DECEA3]30%[-], daño a todos los zombis aumentado en un [DECEA3]18%[-]"
perkBurntTimerRank7Desc,progression,Skills,,Survive in the burnt for 12 hours,Выжить в горелом 12 часов,Sobrevive en el quemado durante 12 horas
perkBurntTimerRank7LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]7%[-], Potassium Nitrate production increased by [DECEA3]35%[-], Damage to all zombies increased by [DECEA3]21%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]7%[-]. Добыча селитры увеличена на [DECEA3]35%[-]. Урон по всем зомби увеличен на [DECEA3]21%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]7%[-], producción de nitrato de potasio aumentada en un [DECEA3]35%[-], daño a todos los zombis aumentado en un [DECEA3]21%[-]"
perkBurntTimerRank8Desc,progression,Skills,,Survive in the burnt for 16 hours,Выжить в горелом 16 часов,Sobrevive en el quemado durante 16 horas
perkBurntTimerRank8LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]8%[-], Potassium Nitrate production increased by [DECEA3]40%[-], Damage to all zombies increased by [DECEA3]24%[-], Damage to minibosses increased by [DECEA3]10%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]8%[-]. Добыча селитры увеличена на [DECEA3]40%[-]. Урон по всем зомби увеличен на [DECEA3]24%[-]. Урон по минибоссам увеличен на [DECEA3]10%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]8%[-], producción de nitrato de potasio aumentada en un [DECEA3]40%[-], daño a todos los zombis aumentado en un [DECEA3]24%[-], daño a minijefes aumentado en un [DECEA3]10%[-]"
perkBurntTimerRank9Desc,progression,Skills,,Survive in the burnt for 20 hours,Выжить в горелом 20 часов,Sobrevive en el quemado durante 20 horas
perkBurntTimerRank9LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]9%[-], Potassium Nitrate production increased by [DECEA3]45%[-], Damage to all zombies increased by [DECEA3]27%[-], Damage to minibosses increased by [DECEA3]20%[-]","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:[-]\nПолучаемый опыт в горелом увеличен на [DECEA3]9%[-]. Добыча селитры увеличена на [DECEA3]45%[-]. Урон по всем зомби увеличен на [DECEA3]27%[-]. Урон по минибоссам увеличен на [DECEA3]20%[-]","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nExperiencia obtenida en el quemado aumentada en un [DECEA3]9%[-], producción de nitrato de potasio aumentada en un [DECEA3]45%[-], daño a todos los zombis aumentado en un [DECEA3]27%[-], daño a minijefes aumentado en un [DECEA3]20%[-]"
perkBurntTimerRank10Desc,progression,Skills,,Survive in the burnt for 25 hours,Выжить в горелом 25 часов,Sobrevive en el quemado durante 25 horas
perkBurntTimerRank10LongDesc,progression,Skills,,"[DECEA3]BURNT BONUSES:[-]\nExperience gained in the burnt increased by [DECEA3]10%[-], Potassium Nitrate production increased by [DECEA3]50%[-], Damage to all zombies increased by [DECEA3]30%[-], Damage to minibosses increased by [DECEA3]30%[-]\n\n[DECEA3]BONUS ABILITY (EVERYWHERE)[-] [FFB800]FIRE RESISTANCE[-]\nGrants immunity to burning and the «Hellfire» effect from minibosses","[DECEA3]БОНУСЫ ПРИ НАХОЖДЕНИИ В ГОРЕЛОМ:\n[-]Получаемый опыт в горелом увеличен на [DECEA3]10%[-]. Добыча селитры увеличена на [DECEA3]50%[-]. Урон по всем зомби увеличен на [DECEA3]30%[-]. Урон по минибоссам увеличен на [DECEA3]30%[-]\n\n[DECEA3]БОНУСНАЯ СПОСОБНОСТЬ (ВЕЗДЕ)[-] [FFB800]ОГНЕУПОРНОСТЬ[-]\nДаёт невосприимчивость к горению и эффекту «Адский жар» от минибоссов","[DECEA3]BONIFICACIONES DE QUEMADO:[-]\nLa experiencia obtenida en el quemado aumenta en un [DECEA3]10%[-], la producción de nitrato de potasio aumenta en un [DECEA3]50%[-], el daño a todos los zombis aumenta en un [DECEA3]30%[-], el daño a los minijefes aumenta en un [DECEA3]30%[-]\n\n[DECEA3]HABILIDAD DE BONIFICACIÓN (EN TODAS PARTES)[-] [FFB800]RESISTENCIA AL FUEGO[-]\nOtorga inmunidad a la quemadura y al efecto «Fuego Infernal» de los minijefes."

perkDesertTimerName,progression,perk,,Desert,Пустыня,Desierto
perkDesertTimerDesc,progression,perk,,"It's not easy to get used to this heat. But it's only a matter of time.\nThe more time you spend in the desert, the easier it is for you to survive there.\n\n[DECEA3]Now: {cvar(TimerDesert_HH:0)}h {cvar(TimerDesert_MM:0)}m[-]","К такой жаре нелегко привыкнуть. Но это всего лишь дело времени.\nЧем больше времени вы проведете в пустыне, тем проще вам там выживать.\n\n[DECEA3]Сейчас: {cvar(TimerDesert_HH:0)}ч {cvar(TimerDesert_MM:0)}м[-]", "No es fácil acostumbrarse a este calor. Pero es solo cuestión de tiempo.\nCuanto más tiempo pases en el desierto, más fácil te será sobrevivir allí.\n\n[DECEA3]Ahora: {cvar(TimerDesert_HH:0)}h {cvar(TimerDesert_MM:0)}m[-]"
Desert_LevelUP,UI,Tooltip,,Increased passive skill: Desert,Повышен пассивный навык: Пустынный биом,Habilidad pasiva aumentada: Desierto
reqPerkDesert01,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 1,{cvar(TimerDesert_HH:0)} из 1,{cvar(TimerDesert_HH:0)} de 1
reqPerkDesert02,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 2,{cvar(TimerDesert_HH:0)} из 2,{cvar(TimerDesert_HH:0)} de 2
reqPerkDesert03,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 4,{cvar(TimerDesert_HH:0)} из 4,{cvar(TimerDesert_HH:0)} de 4
reqPerkDesert04,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 6,{cvar(TimerDesert_HH:0)} из 6,{cvar(TimerDesert_HH:0)} de 6
reqPerkDesert05,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 8,{cvar(TimerDesert_HH:0)} из 8,{cvar(TimerDesert_HH:0)} de 8
reqPerkDesert06,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 10,{cvar(TimerDesert_HH:0)} из 10,{cvar(TimerDesert_HH:0)} de 10
reqPerkDesert07,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 12,{cvar(TimerDesert_HH:0)} из 12,{cvar(TimerDesert_HH:0)} de 12
reqPerkDesert08,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 16,{cvar(TimerDesert_HH:0)} из 16,{cvar(TimerDesert_HH:0)} de 16
reqPerkDesert09,progression,Attribute,,{cvar(TimerDesert_HH:0)} of 20,{cvar(TimerDesert_HH:0)} из 20,{cvar(TimerDesert_HH:0)} de 20
